word	1	2	3	4	5	6	7	8	9
базар	0.00215024412075	0.00114449101463	0.00118537842991	0.00203080691733	0.00110344883175	0.00127850661183	0.000842530123016	0.000643967146042	0.000821918866776
буханка	0.00117576652575	0.000953636832653	0.000446958942669	0.000674630663032	0.000682119654717	0.000272097669679	0.000357908598918	0.000341639084779	0.00036386736616
винчестер	0.000382456907475	0.00122264774331	0.000456027606457	0.00119451320905	0.00533201815369	0.00102107010248	0.000626678545777	0.000273271604845	0.000939272461326
гнездо	0.000505550319485	0.00561712816143	0.00211129083216	0.00373205169894	0.00119225414016	0.00106201749172	0.0016245345183	0.000594181355938	0.00170164273767
голубой	0.000841206840483	0.000543242215202	0.000750866904694	0.000469219232896	0.00039842933095	0.000895878808427	0.000592919700627	0.000376494970594	0.00102480051511
гуманист	0.0	0.000937386985105	0.000849317461434	0.000231701379047	0.000322245614068	0.000600857893375	0.000330512389208	0.000228213718361	0.000306960849065
дурь	0.000778337687967	0.000417629420924	0.000854660897962	0.000826295179035	0.00075132484153	0.00063503752159	0.00130763997907	0.00137166949947	0.00104411135746
жесть	0.00030634866399	0.000364953642779	0.000255706331971	0.000372678777818	0.000471565859991	0.000221542804858	0.00022784394228	0.000211977013965	0.000214266013399
канал	0.00104744104774	0.00100704462164	0.00224023374403	0.000913909410414	0.00190063279801	0.00146309282485	0.00111761005795	0.00261567552899	0.00307587072902
карта	0.00858899569154	0.0115081938229	0.00607311600653	0.0040382414189	0.0031812830215	0.00410969567526	0.00203871360217	0.00416122379742	0.00175019912921
классный	0.00242806571873	0.00314219559599	0.00206447056518	0.00202997851638	0.000990778989474	0.00227047494984	0.000944194050661	0.00116800194484	0.00311223684481
климат	0.00274475600905	0.000649811215581	0.00391109111385	0.00147283994595	0.00164362871682	0.00133617503242	0.00207421001414	0.000976023661983	0.00457721993336
корочка	0.000269385783279	0.000351965928145	0.000247816832063	0.000404178651579	0.000191232593593	0.000379529671607	0.000214148054167	0.000200875304774	0.000179463113902
корпорация	0.000765381028269	0.000717664851866	0.00143594154823	0.000199107464042	0.000455578529071	0.000990030524954	0.00181096620474	0.00413886595437	0.00148134907919
крыша	0.00209249709105	0.00142946523176	0.00147967229718	0.000930999262287	0.000899869311361	0.00103499234625	0.000941916359767	0.00115075026493	0.00173678445853
лагерь	0.00355014411052	0.00281813073407	0.00296307826587	0.00340931624921	0.0106230120813	0.00208376145226	0.00268361764063	0.00279464913711	0.00371576206773
левый	0.00395818707728	0.0045377966456	0.00498764467285	0.0050716931644	0.00276991291812	0.00267780724278	0.00237683977667	0.00171993459471	0.00294139913483
мерин	0.000805349862113	0.000762518306753	0.000599881534434	0.000399466805931	0.000486051159213	0.000352807236593	0.000148087923572	9.63810316575e-05	0.000128221542528
мышка	0.000676754533157	0.000553870340322	0.000422210312224	0.00473357814146	0.000312965914043	0.00144543700087	0.00152141617261	0.000873172268224	0.00183987528293
мышь	0.00124855296614	0.000883997071784	0.00107295893345	0.00140355814	0.00119627766904	0.0011578189418	0.000347849612156	0.000895235474358	0.00171362051656
наезд	0.000588200083482	0.00158079781218	0.00116096198983	0.000911466954118	0.00135379613632	0.0011301888619	0.00185537662228	0.00250331813601	0.000863766996374
нелицеприятный	0.000467526641736	0.000497102147436	0.000981126444424	0.00512932705509	0.00125195087938	0.00139957367334	0.00142190954354	0.00144170838812	0.000577241423667
откровенный	0.00185887118041	0.00165084469522	0.000732040758065	0.000653899025305	0.000600450575473	0.00108527729674	0.001477511026	0.00114898529127	0.000850415616143
пакет	0.00338900788495	0.0012774519109	0.00129610665573	0.0020165844929	0.00109634582071	0.000873123100266	0.00112158279247	0.00289161830347	0.00226766271297
парусиновый	0.000429719271243	0.000353400186911	0.000227644984688	0.000179920767251	0.000156554315911	9.81427531842e-05	0.000123391825935	4.09314584519e-05	6.5171340226e-05
платформа	0.00346390594417	0.00171869967602	0.00122995193898	0.000804564052719	0.00105628025106	0.000803312821145	0.00143456809158	0.00140089041519	0.00202610140295
подписчик	0.00123635382913	0.000530883412806	0.000650817903563	0.000789730876445	0.000633476846638	0.000402872832667	0.000522465768524	0.000791403650091	0.000897600227297
развод	0.00151312838208	0.00226220486244	0.00300892856482	0.00192508397573	0.00315674987518	0.00516536384234	0.00251966958743	0.00361266236884	0.00236020071572
раздача	0.00132023356253	0.000826467413895	0.00104232048095	0.000470143289201	0.000421930853908	0.000588839450772	0.000738946445969	0.000492374178247	0.000551858916121
сообщение	0.00234066574286	0.00266027327288	0.00296845737546	0.002119982989	0.0018418648992	0.00180396366279	0.00188949799619	0.00207206621702	0.0026326098716
страница	0.00286653071109	0.00198222769434	0.00126204881082	0.00182953825585	0.00132728355666	0.00194451886798	0.000816076249971	0.00133707525415	0.00112353330905
стрелка	0.00742249584128	0.00368552483503	0.00296731863474	0.00179296227815	0.00304753770142	0.00111789307977	0.00160182705356	0.000741609009786	0.00110179627292
талон	0.000836228194396	0.00191090723615	0.0016053479351	0.000536241669276	0.000590565779177	0.00046087058458	0.00156076953083	0.000568616279889	0.000424559420378
товарищ	0.00195133144585	0.00545119130326	0.00330569863365	0.00409431263178	0.00220077346525	0.00326419163041	0.00247894489819	0.00342567261158	0.00182098387903
трико	0.000225823669303	0.000281675796313	0.00020241466919	0.000312837450269	0.000207787681255	0.000193248114758	0.000152834613075	8.10226505576e-05	6.76910834927e-05
тюфяк	0.000731809076727	0.0005318755547	0.000662860197899	0.000552310345677	0.000534683829088	0.000326992338729	0.000191393389817	0.000272830013341	0.000191772011793
убитый	0.00296295616174	0.00310546635144	0.0027904025392	0.00208581745673	0.00230304222941	0.00129132885427	0.00155991393318	0.00174324101265	0.00112062971913
ударник	0.1	0.00428911958288	0.00120391260337	0.00103502923525	0.00149558301428	0.00106121880092	0.000835983921559	0.000462584163549	0.000738207531908
узел	0.00525622167957	0.0040068245037	0.00188725540135	0.00169697836214	0.00183888398207	0.00270514263203	0.00260173616611	0.00393718335623	0.00153705843271
фрукт	0.000541112546121	0.000680502232328	0.00027836637861	0.000451517169889	0.000413838282902	0.000396348285085	0.000279930491174	0.000289689030149	0.000422382754975
хлопья	0.000624336981042	0.000276589038618	0.000399261052707	0.000386607521359	0.000323364873873	0.000113489181088	0.000199044839787	7.89444704856e-05	0.000268015414421
шляпка	0.000245934008396	0.000295797271439	0.000207675789726	0.000183827625424	0.000329103312094	0.000171273079164	0.000250388829772	0.00011055008534	0.000133504732707
артист	0.00813372277427	0.00740155608716	0.00347450550345	0.00124372021986	0.00121035850704	0.00179763229151	0.00159053870688	0.00156517569757	0.000991498497821
бархатный	0.00032023002459	0.00026096794257	0.000598453357056	0.000374891142528	9.16490541463e-05	0.000193319411379	0.000394321960047	0.000265524798105	0.000156084953601
беззаботный	0.00209156700512	0.00056501442011	0.00103029158887	0.000609786568089	0.00109430188121	0.000489909829248	0.000495007589922	0.000267011375934	0.000627696544958
безысходный	0.000844001773189	0.000636164386692	0.000688803286695	0.000456869074747	0.000605723508055	0.000293628928616	0.000442377925054	0.000177331046559	0.000147206931527
беспомощный	0.00158292694275	0.00224426765052	0.0019771077832	0.000893379196447	0.000985637109614	0.00103284538006	0.00113082071381	0.000477772114132	0.000748185023305
благодарность	0.00248730745704	0.00273152142467	0.00169520334876	0.00184995028742	0.00075507216194	0.00163235271842	0.00109799049281	0.00091086808817	0.00090793655179
бритый	0.000499251226069	0.000384326009715	0.000227836801265	0.000376365568984	0.000306323184271	0.000163134015002	0.000147082674389	0.000131024570275	0.000127847368693
бровь	0.0022223075518	0.00126214812876	0.000841627411203	0.0010699929423	0.000334440459366	0.000586864780544	0.000588139736805	0.000397643143511	0.000594562524871
брошюра	0.00191590663093	0.000461332359358	0.00125985959886	0.000288248253781	0.000760968417045	0.000607205592063	0.000587211233791	0.000399411153086	0.000538620106885
бумага	0.00271218620188	0.00112287897476	0.00165228010963	0.00414907615989	0.00134931850534	0.00124059427319	0.00123209847893	0.00105577521331	0.00272028465598
бурьян	0.000344376214711	0.000504898328182	0.000428433386716	0.000224262312382	0.0001909102604	0.000256575189674	0.000115471588782	9.82822744273e-05	0.000178899565446
вена	0.00187838591505	0.000824713295418	0.00102836664268	0.000631310543596	0.00113954361549	0.000578076800558	0.000589949608918	0.000654075161835	0.00163253786829
вечер	0.00186864899244	0.00181341771443	0.0015992807704	0.000879974095658	0.00161368278208	0.00166201524146	0.000971516435079	0.00148278598872	0.00184691692148
владение	0.00511288110261	0.00354357532931	0.00164819883461	0.000857861581909	0.00145655346421	0.000924882965594	0.00289403955064	0.00114030918054	0.00263870065537
возмущение	0.00174690644898	0.0010407906279	0.000910234367246	0.000631079549389	0.000749470971016	0.000616799748824	0.000822747310023	0.000454056719494	0.000793858419195
выгодный	0.00246249026493	0.00194345591629	0.00181554612548	0.00124441569784	0.00173119234158	0.00118290484444	0.00128489227684	0.00121039033016	0.00122994095205
выстрел	0.00212229680038	0.00355195617621	0.00267292642839	0.00139965568119	0.00134123938661	0.000959551010865	0.00098719491199	0.000600506982707	0.000946003149995
география	0.00265978200038	0.00195181905475	0.0023611029318	0.000975092253577	0.00217798952979	0.00106239312464	0.00127816971279	0.000419081358769	0.00120847228528
гипотеза	0.00102323899719	0.000688191297611	0.000917272168737	0.00110946337161	0.0015207036142	0.000795255814054	0.000934193520752	0.000519249136282	0.00233250393341
гнетущий	0.00117961734046	0.000463643092011	0.000631013341025	0.000565076262191	0.000474274830462	0.000549757431814	0.000597586450057	0.000190086140448	0.000240195300549
голубоглазый	0.000652238518517	0.00046487458417	0.000376397772058	0.000296711494073	0.000193015724209	0.000326265184432	0.000172501873728	8.61172480943e-05	0.000116847603345
гость	0.00305074013542	0.00446512434237	0.00283146613775	0.00212825886376	0.00177662693605	0.0013791062605	0.00149233213376	0.00114572383779	0.00157504107113
граница	0.00392508832845	0.00273439153022	0.00232846227603	0.000981443520305	0.00383525471965	0.00141832788071	0.00369638689581	0.00413201070092	0.00295047387063
гроб	0.0026419127984	0.00170992448278	0.00207607069034	0.00158127732391	0.00183828884276	0.00140146439795	0.00145093850649	0.00124199281225	0.00220008624514
девица	0.00243036960598	0.00156164543824	0.00114663082677	0.00175760464841	0.00145260856927	0.00150950897625	0.000731392458376	0.00116533145359	0.00140813205805
демонстрация	0.00162758345551	0.00172289861444	0.00178086761109	0.000634315473056	0.000962436493199	0.00109674574949	0.00173773035541	0.000973348953492	0.0014001085579
должный	0.00829237742769	0.00354596119173	0.00657541947912	0.0033470820058	0.00182199990744	0.00318359310716	0.00342454219393	0.0026857413348	0.00302391880966
драматург	0.00281028623275	0.00256780515424	0.00271057534367	0.000457411214865	0.000694870940016	0.000997613615004	0.000764349726022	0.000712536116533	0.000696215332416
дрожь	0.00237920160148	0.00101407382678	0.000602828555219	0.000712131702657	0.000740418755361	0.000786863318817	0.000402352328237	0.000331007827546	0.000594396473132
жизнерадостный	0.00103328898526	0.00110139340462	0.00113854450971	0.000328020478883	0.000495161514118	0.000774486820995	0.000662468847999	0.000385171458961	0.000531982739696
жилистый	0.000579767355667	0.000328793450455	0.000751708453164	0.000454298230018	0.000218723889724	0.000268816754034	0.000529953647945	9.44477172772e-05	0.000169083920705
заметный	0.00324071544059	0.00171101388432	0.00159726761109	0.000927075858395	0.00203046177334	0.00100640234928	0.00112994875301	0.00173333903827	0.00109994991634
знакомый	0.00306767888925	0.00438585776081	0.00466073126351	0.00253158195943	0.00407970088439	0.00346058654217	0.00223924101636	0.00348312273104	0.00377516655204
идеализм	0.000784772997636	0.000529989268422	0.000651392430525	0.000159216508005	7.97837402927e-05	0.000181252111459	0.000197094780918	0.000137284641905	0.000318231594558
искусство	0.00153658903804	0.00254220833813	0.00165699797122	0.00105313895466	0.00176124224444	0.00118812586857	0.00151442087859	0.00116646903566	0.00214719528547
каморка	0.00143409791934	0.000916282934886	0.000609695633629	0.00036189969263	0.000450191209057	0.000396002329493	0.000601294769771	0.000196806795138	0.000208398679576
карета	0.00269564029986	0.000767136806644	0.00133856787362	0.00127081489615	0.000733828190337	0.000701345656435	0.000431124293332	0.000325372769011	0.000474298681216
кипа	0.000897776482599	0.000568544496927	0.000826649464843	0.000759281805158	0.000436571543301	0.000898187890925	0.000306100913899	0.000405416407701	0.000562002016796
коляска	0.00192745349916	0.000853293331072	0.000701230771524	0.000815900993147	0.00153642314739	0.000304490676889	0.000454905143765	0.000617078209457	0.00103338082621
композитор	0.00129941831494	0.00258484202879	0.00130133851451	0.00132100807241	0.00112364419375	0.00165756741245	0.00070694609127	0.000588593118165	0.00102491588268
концерт	0.0038707880012	0.00284242469362	0.0015171246631	0.00124606443727	0.00216992920046	0.000946371079203	0.00102506920129	0.001262398444	0.000680743435983
конный	0.00037318374196	0.000886702848355	0.00049468575915	0.000386329004559	0.000654065628494	0.000528215679048	0.000731486789019	0.000259580271255	0.000406816891164
коренастый	0.000584920283325	0.000317449639084	0.000266529436904	0.000565288980547	0.000203124980678	0.000157891650628	0.000242997488153	6.92657695524e-05	0.000130915540131
кофе	0.000845612157106	0.000469819750435	0.000334746641525	0.000602507885394	0.000909696197001	0.000641048337966	0.000594984306684	0.000782294709206	0.00065390486017
кухня	0.00172007963621	0.000949186452253	0.00115627215162	0.00136357347748	0.000892217872531	0.0011356844356	0.00129605656487	0.00208330719047	0.00119786376422
лавка	0.00185736463178	0.00232171368951	0.00244092033247	0.0012773978059	0.000934459375861	0.000750935608022	0.001338550744	0.000998075314492	0.00181817621435
ленточка	0.000344778950087	0.000244174907169	0.000395292015142	0.000266536390697	0.000303081866857	0.000259278410317	0.000166469506142	8.99228830493e-05	0.000202239357258
лето	0.00289851765392	0.00228217273417	0.00305802028606	0.00166293804468	0.00188698346109	0.00140240191055	0.00193640805761	0.000692018447689	0.00223015402849
луна	0.00218558825456	0.00123225224369	0.00145835469874	0.00396579541373	0.00113398987686	0.00175070933533	0.00169291907407	0.00113507799827	0.00929231134753
мармелад	0.000249322719024	0.000559510050683	0.000302653449322	0.000186719854252	0.000172374656854	8.78081410131e-05	0.000110733471958	0.00010725033738	0.000240585781309
морозный	0.00073914350846	0.00050760079697	0.000769327580773	0.00034667599164	0.000501596061651	0.000506219682172	0.000381435401928	0.000103528428818	0.000262026910116
мох	0.000438363787908	0.000546640880842	0.000390528858041	0.000380901151707	0.000271569439709	0.000295108430934	0.000142382767645	7.85268838216e-05	0.000130575707321
муж	0.00322890385342	0.00181100291355	0.0018478521162	0.00214432752381	0.00242880295736	0.00160590393917	0.000747791517939	0.00273530945926	0.0029797928262
небольшой	0.00597728580742	0.00363470925698	0.0031266803385	0.002804765497	0.00209358580983	0.00344686239515	0.0032981695893	0.00300186209554	0.00309086757358
невнятный	0.000863123470425	0.000931548435051	0.000412364385854	0.000532684375085	0.00055502829963	0.000350391282811	0.000593842629701	0.000512562568584	0.000705578729651
ненависть	0.00217228681486	0.00100385999585	0.00103729161758	0.00155945360801	0.000726321434824	0.000717170579978	0.000997647188354	0.000480006192993	0.000819183712441
необыкновенный	0.00371629738593	0.00210789140117	0.00188376006776	0.00103002530533	0.00128541341933	0.00179606841133	0.0013538815325	0.000780656701056	0.0010885388463
неодолимый	0.000859803301887	0.000758691612632	0.00193478585381	0.000937270202544	0.000845802666747	0.000541150915363	0.000439823393435	0.000117728583301	0.000309082531453
неприличный	0.00158235675925	0.00068150788354	0.000949209146959	0.000624437921045	0.000513622135556	0.000859083613691	0.000878151311494	0.000396550778434	0.00064719781653
обеспечение	0.00109513199874	0.00146475439823	0.000869225818003	0.0005613242783	0.000312878352419	0.00105642013948	0.0012128312216	0.00125207223408	0.000790908308633
обоснование	0.000471725811594	0.000526976608158	0.000345450669535	0.000225867094189	0.000340350444689	0.000478811165434	0.00027658279368	0.000687943461353	0.000748450832751
обычай	0.00254619302054	0.00308318392756	0.00281462271099	0.00209943981425	0.00219399255563	0.00228973304862	0.000948080322363	0.000697289227694	0.000866265311508
огненный	0.00132459387918	0.000275319062874	0.00115463232086	0.000336006375289	0.00065596255915	0.000640074750383	0.000506873647852	0.000365577026454	0.000722994284954
ожидание	0.00295109127903	0.00446080155495	0.00440656744016	0.00240018059836	0.00260774258245	0.00211598889387	0.00153423198525	0.00204710136854	0.00202190804921
омерзение	0.00106695808121	0.000923895677986	0.000503453186256	0.000357937736609	0.000477924639053	0.000356412695582	0.000519998527557	0.00022052131121	0.000488339708928
очерк	0.00145998591697	0.00246099329481	0.00200333305299	0.00169043862527	0.00141063714666	0.000651885502383	0.000985323681859	0.000383837995715	0.00141006491729
пальто	0.00107428469897	0.000595690412689	0.00109184569807	0.00127325313982	0.000513577808225	0.000509064096479	0.000579285114634	0.000414210873039	0.000387271367423
песнопение	0.00275108347182	0.0024872840703	0.000898064568333	0.00059824017455	0.00042402854056	0.00026439998594	0.00134977512496	0.000321563328031	0.000362891789434
пламень	0.00179112508826	0.00224698216024	0.000938871439858	0.000556124439026	0.000692641371008	0.000393582979838	0.000693494898005	0.000195322547995	0.000209747663011
платье	0.00111099796254	0.000795455663083	0.000716981376835	0.00130515630487	0.000763688428054	0.000457506574998	0.000405452527147	0.000209197584753	0.000218421905223
плеск	0.000921336696808	0.000895577028182	0.000479905539473	0.000495273048834	0.000254321422669	0.000154983124535	0.000275850996016	0.000192586224751	0.000137486517347
подоконник	0.000643002768285	0.000534049677377	0.000696479758457	0.000751706024381	0.000776268912547	0.000431163632422	0.000369794700217	0.000232349878915	0.000539610068642
пол	0.00243257265926	0.00659363337408	0.00182427521457	0.00250570678535	0.00295956916014	0.00143965515091	0.00274483581946	0.00354847706161	0.00257810058657
последствие	0.00191488221321	0.000846845455274	0.0012969901364	0.00116070372365	0.00132808207286	0.00101839055876	0.00137562090806	0.00142446865911	0.00140030268818
похороны	0.00322165019183	0.00104558355255	0.0017009335235	0.00068583295845	0.00176894911755	0.00185876770743	0.00152109050125	0.00105653438816	0.00130480319971
предисловие	0.00182120267698	0.00107507758312	0.000381971538712	0.000470413972613	0.000487842492724	0.000520860747408	0.000540423336376	0.000327015379853	0.000269517726561
приданое	0.00121645228892	0.00112326124671	0.00113296603448	0.00107966973921	0.000514133614582	0.000661579242662	0.00050991386986	0.000716256523917	0.000634383729462
приказание	0.00313827990552	0.00148682980115	0.00152504085866	0.000686241454475	0.000998656131394	0.000718470042569	0.000737213359016	0.000432692962693	0.00049107075795
прихожая	0.00110858947584	0.000695996667935	0.000692625710267	0.000811045566955	0.000640793988351	0.000672534626766	0.000903788965445	0.000508327206439	0.000557195509734
прозрачный	0.000522093927554	0.00091636862821	0.000604396919481	0.000906802681526	0.000520751138179	0.000957847583082	0.000540180036614	0.00106939090513	0.000639990718336
психический	0.00118518683676	0.00080694325206	0.000657207430158	0.000318286157379	0.000591032634007	0.000670947535025	0.00061434229016	0.00075881154219	0.000671231781698
пуля	0.00232904469662	0.0039991457875	0.00157557952946	0.00247528678795	0.0012600906657	0.000830382020658	0.00157567566547	0.0006069723724	0.00063039452141
радость	0.0025898439066	0.00224732636967	0.00225263059512	0.00144368706714	0.00188707089041	0.00159440342874	0.00169665817174	0.000935387450507	0.00196765206978
разный	0.00450926242052	0.00524033549271	0.00257441913783	0.00480932651804	0.00194865923288	0.00254305573421	0.00220181414193	0.00231991044074	0.00202654248616
религия	0.000562836760018	0.000717314101619	0.000647511215697	0.000319839787108	0.000778519735562	0.000457666525893	0.0004649945882	0.000813788705132	0.000850042227895
роза	0.000989067646018	0.000878568989156	0.00077490032986	0.00122782770417	0.000935655305858	0.00115483039386	0.00170201256842	0.000764116175503	0.00135021885431
рокот	0.00108106250375	0.000304707660071	0.0005254896101	0.000472174917347	0.000239292551849	0.000227991588988	0.000193298520819	3.92388676835e-05	0.000167670335871
ситцевый	0.000254277084397	0.000188838156425	0.000134538673608	0.000269331173647	0.000135459515256	0.00011208989715	0.000108673306747	6.44969586295e-05	0.000150207541262
сизый	0.000302430870753	0.00024150095458	0.000258744850992	0.000245260003025	0.00012219352305	0.000149770989095	0.000174654309172	9.10328422313e-05	0.000174890375219
скамейка	0.00173368872746	0.000732860169981	0.00102185093439	0.000749381289217	0.000758194806107	0.000654655015383	0.00109499258909	0.000357557306581	0.000516721182059
скверный	0.00192066549975	0.00288965306825	0.00187061866334	0.00226522438007	0.00156344837667	0.0021011644019	0.00141164064036	0.000917900152011	0.00136938681158
собственность	0.000955408165175	0.0013918441697	0.00112631138919	0.000621722688506	0.000885567659437	0.00180904455031	0.00284949938226	0.001057352854	0.000905251665637
солдат	0.003423397507	0.00333897324571	0.00245637317228	0.00139599751919	0.00134346832459	0.00182661941391	0.00244434868193	0.00117528947261	0.000986191740811
солома	0.000360259436488	0.000623385595058	0.000599377399105	0.000344419464865	0.000509938851001	0.000454535297272	0.000210869998694	0.000157914768374	0.000341560854891
сострадание	0.000856940482502	0.000894482659404	0.000724054721206	0.000236700322937	0.000573093856832	0.000524683864947	0.000738745787366	0.000282235726037	0.000361180678326
статный	0.00044879959287	0.000630368043658	0.000373213534792	0.000365060793696	0.000208275484466	0.000193278190231	6.44337105712e-05	9.2082390959e-05	0.000132416080909
стол	0.00176990832857	0.00103410325793	0.00110764304923	0.00129619617508	0.00120034828167	0.00106206212376	0.00120592485206	0.00115000505426	0.00125754753273
страх	0.00341009603077	0.0015478840682	0.0015189409989	0.00146979769778	0.00126905938732	0.00112532222474	0.00116868642362	0.00111958974045	0.00151733253593
стул	0.00246625119075	0.0014135141422	0.00069573044906	0.00144517832734	0.000729656536956	0.000967826811019	0.000861693611153	0.000467979093427	0.000608012564412
тахта	0.00139398535572	0.000491163562093	0.000882510524361	0.000988476280111	0.000844188970533	0.000611602444671	0.000500504846237	0.000285853982781	0.000605409140255
телега	0.00161328020078	0.000809022415798	0.000859479306329	0.000416387478774	0.000322922829138	0.000618408111543	0.000421247391907	0.000181398294567	0.000431230808056
теоретический	0.000477874453196	0.00056895667815	0.000933438881988	0.000537817251656	0.000521038554005	0.000667145247901	0.000712725265511	0.000496635588844	0.000610806370127
торговец	0.00425323330099	0.00234651347385	0.00101816718658	0.000719526854646	0.000573456465128	0.000320921547471	0.00082199047561	0.000669111767348	0.000878830516097
тоскливый	0.0013685416188	0.0011099641925	0.00108823536073	0.00128155538529	0.00141659817452	0.00171373161461	0.000930340894967	0.000370953237603	0.000555696365841
тревожный	0.000712564168997	0.0016536543381	0.00132505070103	0.00115918912504	0.00142698124918	0.00169889422872	0.00218476734468	0.00077977678236	0.00132282342596
трудный	0.00326971569719	0.00276857892384	0.00223093924993	0.00205101092899	0.0016813999702	0.00195507874627	0.00397241674126	0.00269574975268	0.00270419469925
тьма	0.00314786686109	0.00137270480809	0.00131856797887	0.000804965467739	0.000945748006415	0.000966907466584	0.00103046465568	0.000670716943	0.00104766659711
убедительность	0.00189616382466	0.00135788012628	0.000789451596586	0.000348344690058	0.000483752809712	0.000463054865115	0.000428532879424	0.000160833894187	0.000286701318485
убеждение	0.00194638137443	0.000799376423877	0.00129837808623	0.000512398425397	0.000992383810686	0.000485478443466	0.000696338772339	0.000737847809048	0.0010155292475
убийство	0.00206216731791	0.00227338190701	0.00212813553773	0.000995507014859	0.0018288138792	0.000834031681278	0.0010819964671	0.00105736104039	0.00074546046865
удивление	0.00321229190735	0.00126241134561	0.00171842583798	0.00266650027477	0.00206004744458	0.00105704199878	0.00111726237881	0.000862923265108	0.000949666386843
ужас	0.00284459237614	0.00127670040477	0.00107899381207	0.000985389059738	0.00148184732145	0.00125240020818	0.00114108940863	0.000951051257652	0.000870353243122
указ	0.00131344799917	0.00184598183602	0.00120842278535	0.000890162351544	0.000633349628599	0.000592794289432	0.00397381505861	0.00119213958833	0.00154417325819
унизительный	0.00258906724873	0.00214758764854	0.000733944009761	0.000997981464985	0.000460031863356	0.000935266560529	0.000577005426575	0.000393563367931	0.000528229651608
уплата	0.000895537094617	0.000389642575164	0.000536222305772	0.000170151678294	0.000177990626957	0.00016398239659	0.00150680241569	0.000500496760958	0.000186568189461
устав	0.00169721748045	0.00201669598925	0.00123276848507	0.000999246517462	0.00127048866357	0.00115938994032	0.00163177176532	0.000408434595302	0.001347972167
усталость	0.00373886926186	0.00142702729046	0.00159257640395	0.00119462276083	0.000869552569761	0.000686262352335	0.000841955918314	0.000746561594869	0.000901948811064
утро	0.0035259183785	0.00200832598381	0.00237468034045	0.0015959259723	0.00158362294913	0.00140349874569	0.00147962898325	0.00121229751214	0.00081403657529
фигурка	0.000619429170893	0.000356878064761	0.000826662177939	0.00181105709562	0.00123604160699	0.000987311113972	0.0003745959572	0.000768621462539	0.0013275969601
хмурый	0.0019700037227	0.00123049963634	0.00179476234846	0.000992695921077	0.000822593216196	0.000731938268271	0.000706033148139	0.000326337415214	0.000545179770653
хохот	0.000890807460434	0.00105168975474	0.000410508658084	0.000356484404047	0.000582286228112	0.000534477000041	0.000261073771875	0.000287495890075	0.000284268064611
число	0.00250007693165	0.00154521060435	0.000709907406508	0.00307006733365	0.000768476016297	0.0019838200152	0.00222547479124	0.00117613932306	0.00168213965467
эвакуация	0.00168224632011	0.00414823061762	0.00200546063594	0.00063312358309	0.000533705810784	0.00121731783797	0.00117380455105	0.000315606293749	0.000459622868703